Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	85712	85768	92093	95866
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
# mapped	348397	348397	336138	331699
Mapped (%)	406.47	406.21	365.0	346.0
# properly paired	346794	346794	322276	315126
Properly paired (%)	404.6	404.34	349.95	328.72
# singletons	1603	1603	13862	16573
Singletons (%)	1.87	1.87	15.05	17.29
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	10086	10087	9681	9478
Coverage >= 1x (%)	100.0	100.0	98.11	99.35
Coverage >= 5x (%)	100.0	100.0	98.11	99.26
Coverage >= 10x (%)	100.0	100.0	98.11	99.26
# reference mapped	348397	348397	348397	348397
Reference mapped (%)	405.24	405.24	405.24	405.24
# reference properly paired	346794	346794	346794	346794
Reference properly paired (%)	403.37	403.37	403.37	403.37
# reference singletons	1603	1603	1603	1603
Reference singletons (%)	1.86	1.86	1.86	1.86
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	10080	10080	10080	10080
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
