Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	94963	94927	109436	95045
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
# mapped	348322	348322	319672	348315
Mapped (%)	366.8	366.94	292.11	366.47
# properly paired	346644	346644	290050	346630
Properly paired (%)	365.03	365.17	265.04	364.7
# singletons	1678	1678	29622	1685
Singletons (%)	1.77	1.77	27.07	1.77
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	10091	10090	9199	10090
Coverage >= 1x (%)	100.0	100.0	94.77	100.0
Coverage >= 5x (%)	100.0	100.0	94.77	100.0
Coverage >= 10x (%)	100.0	100.0	94.77	100.0
# reference mapped	348322	348322	348322	348322
Reference mapped (%)	366.32	366.32	366.32	366.32
# reference properly paired	346644	346644	346644	346644
Reference properly paired (%)	364.55	364.55	364.55	364.55
# reference singletons	1678	1678	1678	1678
Reference singletons (%)	1.76	1.76	1.76	1.76
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	10089	10089	10089	10089
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
