Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	16551	16551	16551	16551
# left	9500	9500	9500	9500
# right	9500	9500	9500	9500
# mapped	17958	17958	17959	17959
Mapped (%)	108.5	108.5	108.51	108.51
# properly paired	17176	17176	17176	17176
Properly paired (%)	103.78	103.78	103.78	103.78
# singletons	782	782	783	783
Singletons (%)	4.72	4.72	4.73	4.73
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	515	515	515	515
Coverage >= 1x (%)	100.0	100.0	100.0	100.0
Coverage >= 5x (%)	100.0	100.0	100.0	100.0
Coverage >= 10x (%)	100.0	100.0	100.0	100.0
# reference mapped	17958	17958	17958	17958
Reference mapped (%)	108.49	108.49	108.49	108.49
# reference properly paired	17176	17176	17176	17176
Reference properly paired (%)	103.76	103.76	103.76	103.76
# reference singletons	782	782	782	782
Reference singletons (%)	4.72	4.72	4.72	4.72
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	515	515	515	515
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
