Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8655	8724	8736	8736
Total length (>= 1000 bp)	8655	8724	8736	8736
Total length (>= 5000 bp)	8655	8724	8736	8736
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8655	8724	8736	8736
Total length	8655	8724	8736	8736
Reference length	8739	8739	8739	8739
GC (%)	40.58	40.54	40.58	40.57
Reference GC (%)	40.58	40.58	40.58	40.58
N50	8655	8724	8736	8736
NG50	8655	8724	8736	8736
N90	8655	8724	8736	8736
NG90	8655	8724	8736	8736
auN	8655.0	8724.0	8736.0	8736.0
auNG	8571.8	8709.0	8733.0	8733.0
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	1	1
# total reads	113264	110650	115670	110837
# left	190000	190000	190000	190000
# right	190000	190000	190000	190000
Mapped (%)	310.29	324.14	301.08	323.58
Reference mapped (%)	323.47	323.47	323.47	323.47
Properly paired (%)	290.41	310.31	279.15	309.76
Reference properly paired (%)	309.65	309.65	309.65	309.65
Avg. coverage depth	10090	10241	9862	10238
Reference avg. coverage depth	10238	10238	10238	10238
Coverage >= 1x (%)	100.0	100.0	98.52	100.0
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	1	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	100.000	98.521	100.000
Duplication ratio	0.992	1.000	1.001	1.002
# N's per 100 kbp	0.00	0.00	3434.07	0.00
# mismatches per 100 kbp	0.00	80.24	1080.89	11.45
# indels per 100 kbp	34.66	45.85	23.25	11.45
Largest alignment	8655	8724	8604	8736
Total aligned length	8655	8724	8604	8736
NA50	8655	8724	8604	8736
NGA50	8655	8724	8604	8736
NA90	8655	8724	8604	8736
NGA90	8655	8724	8604	8736
auNA	8655.0	8724.0	8474.0	8736.0
auNGA	8571.8	8709.0	8471.1	8733.0
LA50	1	1	1	1
LGA50	1	1	1	1
LA90	1	1	1	1
LGA90	1	1	1	1
