Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	17600	17600	17600	17600
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17491	17507	14075	17500
Mapped (%)	99.38	99.47	79.97	99.43
# properly paired	17382	17414	10870	17400
Properly paired (%)	98.76	98.94	61.76	98.86
# singletons	109	93	3205	100
Singletons (%)	0.62	0.53	18.21	0.57
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	504	507	401	506
Coverage >= 1x (%)	100.0	100.0	86.57	100.0
Coverage >= 5x (%)	100.0	100.0	86.57	100.0
Coverage >= 10x (%)	100.0	100.0	86.57	100.0
# reference mapped	17502	17502	17502	17502
Reference mapped (%)	99.44	99.44	99.44	99.44
# reference properly paired	17404	17404	17404	17404
Reference properly paired (%)	98.89	98.89	98.89	98.89
# reference singletons	98	98	98	98
Reference singletons (%)	0.56	0.56	0.56	0.56
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	506	506	506	506
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
