Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8720	8720	8720	8720
Total length (>= 1000 bp)	8720	8720	8720	8720
Total length (>= 5000 bp)	8720	8720	8720	8720
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8720	8720	8720	8720
Total length	8720	8720	8720	8720
Reference length	8723	8723	8723	8723
GC (%)	40.73	40.73	40.73	40.72
Reference GC (%)	40.73	40.73	40.73	40.73
N50	8720	8720	8720	8720
NG50	8720	8720	8720	8720
N90	8720	8720	8720	8720
NG90	8720	8720	8720	8720
auN	8720.0	8720.0	8720.0	8720.0
auNG	8717.0	8717.0	8717.0	8717.0
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	1	1
# total reads	16560	16560	16560	16560
# left	9500	9500	9500	9500
# right	9500	9500	9500	9500
Mapped (%)	108.59	108.59	108.59	108.58
Reference mapped (%)	108.59	108.59	108.59	108.59
Properly paired (%)	104.19	104.19	104.19	104.19
Reference properly paired (%)	104.19	104.19	104.19	104.19
Avg. coverage depth	514	514	514	514
Reference avg. coverage depth	514	514	514	514
Coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	0	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	100.000	100.000	100.000
Duplication ratio	1.000	1.000	1.000	1.000
# N's per 100 kbp	0.00	0.00	0.00	0.00
# mismatches per 100 kbp	0.00	0.00	0.00	11.47
# indels per 100 kbp	11.47	11.47	11.47	11.47
Largest alignment	8720	8720	8720	8720
Total aligned length	8720	8720	8720	8720
NA50	8720	8720	8720	8720
NGA50	8720	8720	8720	8720
NA90	8720	8720	8720	8720
NGA90	8720	8720	8720	8720
auNA	8720.0	8720.0	8720.0	8720.0
auNGA	8717.0	8717.0	8717.0	8717.0
LA50	1	1	1	1
LGA50	1	1	1	1
LA90	1	1	1	1
LGA90	1	1	1	1
