Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	17600	17600	17600	17600
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17377	17317	17377	15937
Mapped (%)	98.73	98.39	98.73	90.55
# properly paired	17154	17034	17154	14504
Properly paired (%)	97.47	96.78	97.47	82.41
# singletons	223	283	223	1433
Singletons (%)	1.27	1.61	1.27	8.14
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	504	502	504	455
Coverage >= 1x (%)	100.0	100.0	100.0	99.27
Coverage >= 5x (%)	100.0	100.0	100.0	99.23
Coverage >= 10x (%)	100.0	100.0	100.0	99.23
# reference mapped	17377	17377	17377	17377
Reference mapped (%)	98.73	98.73	98.73	98.73
# reference properly paired	17154	17154	17154	17154
Reference properly paired (%)	97.47	97.47	97.47	97.47
# reference singletons	223	223	223	223
Reference singletons (%)	1.27	1.27	1.27	1.27
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	503	503	503	503
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
