Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	17600	17600	17600	17600
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17521	17473	8178	15668
Mapped (%)	99.55	99.28	46.47	89.02
# properly paired	17442	17346	3956	14000
Properly paired (%)	99.1	98.56	22.48	79.55
# singletons	79	127	4222	1668
Singletons (%)	0.45	0.72	23.99	9.48
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	505	504	232	447
Coverage >= 1x (%)	100.0	99.92	61.09	99.05
Coverage >= 5x (%)	100.0	99.92	61.09	98.46
Coverage >= 10x (%)	100.0	99.92	61.09	98.46
# reference mapped	17521	17521	17521	17521
Reference mapped (%)	99.55	99.55	99.55	99.55
# reference properly paired	17442	17442	17442	17442
Reference properly paired (%)	99.1	99.1	99.1	99.1
# reference singletons	79	79	79	79
Reference singletons (%)	0.45	0.45	0.45	0.45
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	504	504	504	504
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
