Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	15607	15593	15501	15424
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17526	17487	17004	16223
Mapped (%)	112.3	112.15	109.7	105.18
# properly paired	17452	17374	16408	15022
Properly paired (%)	111.82	111.42	105.85	97.39
# singletons	74	113	596	1201
Singletons (%)	0.47	0.72	3.84	7.79
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	507	506	498	462
Coverage >= 1x (%)	100.0	100.0	99.07	98.62
Coverage >= 5x (%)	100.0	99.88	99.07	98.5
Coverage >= 10x (%)	100.0	99.88	99.07	98.5
# reference mapped	17526	17526	17526	17526
Reference mapped (%)	112.3	112.3	112.3	112.3
# reference properly paired	17452	17452	17452	17452
Reference properly paired (%)	111.82	111.82	111.82	111.82
# reference singletons	74	74	74	74
Reference singletons (%)	0.47	0.47	0.47	0.47
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	507	507	507	507
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
