Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	95076	95060	129822	107254
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
# mapped	345532	345532	285208	324618
Mapped (%)	363.43	363.49	219.69	302.66
# properly paired	341064	341064	242662	303228
Properly paired (%)	358.73	358.79	186.92	282.72
# singletons	4468	4468	42546	21390
Singletons (%)	4.7	4.7	32.77	19.94
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	10016	10015	8133	9298
Coverage >= 1x (%)	100.0	100.0	89.81	99.93
Coverage >= 5x (%)	100.0	100.0	89.81	99.78
Coverage >= 10x (%)	100.0	100.0	89.81	99.62
# reference mapped	345530	345530	345530	345530
Reference mapped (%)	362.34	362.34	362.34	362.34
# reference properly paired	341060	341060	341060	341060
Reference properly paired (%)	357.66	357.66	357.66	357.66
# reference singletons	4470	4470	4470	4470
Reference singletons (%)	4.69	4.69	4.69	4.69
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	10005	10005	10005	10005
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
