Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	350000	350000	350000	350000
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
# mapped	348529	348149	276319	336245
Mapped (%)	99.58	99.47	78.95	96.07
# properly paired	347058	346298	256908	323120
Properly paired (%)	99.16	98.94	73.4	92.32
# singletons	1471	1851	19411	13125
Singletons (%)	0.42	0.53	5.55	3.75
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	10081	10072	9867	9642
Coverage >= 1x (%)	100.0	100.0	98.29	100.0
Coverage >= 5x (%)	100.0	100.0	98.29	99.93
Coverage >= 10x (%)	100.0	100.0	98.29	99.12
# reference mapped	348529	348529	348529	348529
Reference mapped (%)	99.58	99.58	99.58	99.58
# reference properly paired	347058	347058	347058	347058
Reference properly paired (%)	99.16	99.16	99.16	99.16
# reference singletons	1471	1471	1471	1471
Reference singletons (%)	0.42	0.42	0.42	0.42
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	10075	10075	10075	10075
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
