Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	350000	350000	350000	350000
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
# mapped	348268	348196	303053	348276
Mapped (%)	99.51	99.48	86.59	99.51
# properly paired	346536	346392	258832	346552
Properly paired (%)	99.01	98.97	73.95	99.01
# singletons	1732	1804	44221	1724
Singletons (%)	0.49	0.52	12.63	0.49
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	10073	10073	8767	10062
Coverage >= 1x (%)	100.0	100.0	90.7	100.0
Coverage >= 5x (%)	100.0	100.0	90.7	100.0
Coverage >= 10x (%)	100.0	100.0	90.7	100.0
# reference mapped	348257	348257	348257	348257
Reference mapped (%)	99.5	99.5	99.5	99.5
# reference properly paired	346514	346514	346514	346514
Reference properly paired (%)	99.0	99.0	99.0	99.0
# reference singletons	1743	1743	1743	1743
Reference singletons (%)	0.5	0.5	0.5	0.5
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	10054	10054	10054	10054
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
