Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	15527	15525	15533	15441
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17520	17486	17520	17069
Mapped (%)	112.84	112.63	112.79	110.54
# properly paired	17440	17372	17440	16552
Properly paired (%)	112.32	111.9	112.28	107.2
# singletons	80	114	80	517
Singletons (%)	0.52	0.73	0.52	3.35
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	507	506	508	489
Coverage >= 1x (%)	100.0	99.88	100.0	99.88
Coverage >= 5x (%)	100.0	99.88	100.0	99.88
Coverage >= 10x (%)	100.0	99.88	100.0	99.88
# reference mapped	17520	17520	17520	17520
Reference mapped (%)	112.72	112.72	112.72	112.72
# reference properly paired	17440	17440	17440	17440
Reference properly paired (%)	112.2	112.2	112.2	112.2
# reference singletons	80	80	80	80
Reference singletons (%)	0.51	0.51	0.51	0.51
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	507	507	507	507
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
