Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	15685	15687	15243	15533
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17518	17507	13152	16363
Mapped (%)	111.69	111.6	86.28	105.34
# properly paired	17436	17414	10172	15292
Properly paired (%)	111.16	111.01	66.73	98.45
# singletons	82	93	2980	1071
Singletons (%)	0.52	0.59	19.55	6.89
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	506	506	382	466
Coverage >= 1x (%)	100.0	99.93	79.8	99.16
Coverage >= 5x (%)	99.99	99.92	79.8	99.15
Coverage >= 10x (%)	99.91	99.84	79.8	99.07
# reference mapped	17518	17518	17518	17518
Reference mapped (%)	111.69	111.69	111.69	111.69
# reference properly paired	17436	17436	17436	17436
Reference properly paired (%)	111.16	111.16	111.16	111.16
# reference singletons	82	82	82	82
Reference singletons (%)	0.52	0.52	0.52	0.52
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	506	506	506	506
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	99.99	99.99	99.99	99.99
Reference coverage >= 10x (%)	99.91	99.91	99.91	99.91
