Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	17600	17600	17600	17600
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17515	17515	17513	17515
Mapped (%)	99.52	99.52	99.51	99.52
# properly paired	17430	17430	17426	17430
Properly paired (%)	99.03	99.03	99.01	99.03
# singletons	85	85	87	85
Singletons (%)	0.48	0.48	0.49	0.48
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	507	507	505	507
Coverage >= 1x (%)	100.0	100.0	100.0	100.0
Coverage >= 5x (%)	100.0	100.0	100.0	100.0
Coverage >= 10x (%)	100.0	100.0	100.0	100.0
# reference mapped	17515	17515	17515	17515
Reference mapped (%)	99.52	99.52	99.52	99.52
# reference properly paired	17430	17430	17430	17430
Reference properly paired (%)	99.03	99.03	99.03	99.03
# reference singletons	85	85	85	85
Reference singletons (%)	0.48	0.48	0.48	0.48
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	507	507	507	507
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
