Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	17600	17600	17600	17600
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	0	17518	9652	17521
Mapped (%)	0.0	99.53	54.84	99.55
# properly paired	0	17436	6386	17442
Properly paired (%)	0.0	99.07	36.28	99.1
# singletons	0	82	3266	79
Singletons (%)	0.0	0.47	18.56	0.45
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	0	507	271	507
Coverage >= 1x (%)	0.0	100.0	63.72	100.0
Coverage >= 5x (%)	0.0	100.0	63.72	100.0
Coverage >= 10x (%)	0.0	100.0	63.72	100.0
# reference mapped	17522	17522	17522	17522
Reference mapped (%)	99.56	99.56	99.56	99.56
# reference properly paired	17444	17444	17444	17444
Reference properly paired (%)	99.11	99.11	99.11	99.11
# reference singletons	78	78	78	78
Reference singletons (%)	0.44	0.44	0.44	0.44
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	507	507	507	507
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
