Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	350000	350000	350000	350000
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
# mapped	348606	348444	348606	336090
Mapped (%)	99.6	99.56	99.6	96.03
# properly paired	347212	346888	347212	323090
Properly paired (%)	99.2	99.11	99.2	92.31
# singletons	1394	1556	1394	13000
Singletons (%)	0.4	0.44	0.4	3.71
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	10076	10072	10078	9641
Coverage >= 1x (%)	100.0	100.0	100.0	99.32
Coverage >= 5x (%)	100.0	99.92	100.0	99.27
Coverage >= 10x (%)	100.0	99.92	100.0	99.27
# reference mapped	348491	348491	348491	348491
Reference mapped (%)	99.57	99.57	99.57	99.57
# reference properly paired	346982	346982	346982	346982
Reference properly paired (%)	99.14	99.14	99.14	99.14
# reference singletons	1509	1509	1509	1509
Reference singletons (%)	0.43	0.43	0.43	0.43
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	10057	10057	10057	10057
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
