Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	15579	15573	15219	15409
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17515	17488	9444	16175
Mapped (%)	112.43	112.3	62.05	104.97
# properly paired	17430	17376	4602	14910
Properly paired (%)	111.88	111.58	30.24	96.76
# singletons	85	112	4842	1265
Singletons (%)	0.55	0.72	31.82	8.21
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	506	505	280	462
Coverage >= 1x (%)	100.0	100.0	66.55	100.0
Coverage >= 5x (%)	100.0	99.88	66.55	99.88
Coverage >= 10x (%)	100.0	99.88	66.55	99.88
# reference mapped	17505	17505	17505	17505
Reference mapped (%)	112.28	112.28	112.28	112.28
# reference properly paired	17410	17410	17410	17410
Reference properly paired (%)	111.67	111.67	111.67	111.67
# reference singletons	95	95	95	95
Reference singletons (%)	0.61	0.61	0.61	0.61
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	505	505	505	505
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
