Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	350000	350000	350000	350000
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
# mapped	348247	348215	297411	348247
Mapped (%)	99.5	99.49	84.97	99.5
# properly paired	346494	346430	249742	346494
Properly paired (%)	99.0	98.98	71.35	99.0
# singletons	1753	1785	47669	1753
Singletons (%)	0.5	0.51	13.62	0.5
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	10081	10080	8517	10077
Coverage >= 1x (%)	100.0	100.0	90.73	100.0
Coverage >= 5x (%)	100.0	100.0	90.73	100.0
Coverage >= 10x (%)	100.0	100.0	90.73	100.0
# reference mapped	348247	348247	348247	348247
Reference mapped (%)	99.5	99.5	99.5	99.5
# reference properly paired	346494	346494	346494	346494
Reference properly paired (%)	99.0	99.0	99.0	99.0
# reference singletons	1753	1753	1753	1753
Reference singletons (%)	0.5	0.5	0.5	0.5
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	10075	10075	10075	10075
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
