Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	16726	17141	17401	18054
# left	9500	9500	9500	9500
# right	9500	9500	9500	9500
# mapped	17852	9858	9080	3822
Mapped (%)	106.73	57.51	52.18	21.17
# properly paired	17022	7150	7178	1746
Properly paired (%)	101.77	41.71	41.25	9.67
# singletons	830	2708	1902	2076
Singletons (%)	4.96	15.8	10.93	11.5
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	510	279	424	105
Coverage >= 1x (%)	100.0	60.72	87.33	59.35
Coverage >= 5x (%)	100.0	60.66	87.33	55.8
Coverage >= 10x (%)	100.0	60.66	87.33	51.03
# reference mapped	17837	17837	17837	17837
Reference mapped (%)	106.59	106.59	106.59	106.59
# reference properly paired	17022	17022	17022	17022
Reference properly paired (%)	101.71	101.71	101.71	101.71
# reference singletons	815	815	815	815
Reference singletons (%)	4.87	4.87	4.87	4.87
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	510	510	510	510
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	99.98	99.98	99.98	99.98
