Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	106465	212372	211690	304193
# left	190000	190000	190000	190000
# right	190000	190000	190000	190000
# mapped	358332	206446	209597	87622
Mapped (%)	336.57	97.21	99.01	28.8
# properly paired	342616	150920	163962	39254
Properly paired (%)	321.81	71.06	77.45	12.9
# singletons	15716	55526	45635	48368
Singletons (%)	14.76	26.15	21.56	15.9
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	10288	5792	7178	2423
Coverage >= 1x (%)	100.0	65.98	75.29	60.12
Coverage >= 5x (%)	100.0	65.69	75.29	59.72
Coverage >= 10x (%)	100.0	65.65	75.29	54.38
# reference mapped	358329	358329	358329	358329
Reference mapped (%)	336.4	336.4	336.4	336.4
# reference properly paired	342616	342616	342616	342616
Reference properly paired (%)	321.65	321.65	321.65	321.65
# reference singletons	15713	15713	15713	15713
Reference singletons (%)	14.75	14.75	14.75	14.75
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	10283	10283	10283	10283
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
