Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	15567	15553	15570	15437
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17381	17293	17381	16223
Mapped (%)	111.65	111.19	111.63	105.09
# properly paired	17162	16986	17162	15068
Properly paired (%)	110.25	109.21	110.22	97.61
# singletons	219	307	219	1155
Singletons (%)	1.41	1.97	1.41	7.48
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	504	501	504	463
Coverage >= 1x (%)	100.0	99.86	100.0	99.58
Coverage >= 5x (%)	100.0	99.86	100.0	99.58
Coverage >= 10x (%)	100.0	99.86	100.0	99.58
# reference mapped	17381	17381	17381	17381
Reference mapped (%)	111.61	111.61	111.61	111.61
# reference properly paired	17162	17162	17162	17162
Reference properly paired (%)	110.2	110.2	110.2	110.2
# reference singletons	219	219	219	219
Reference singletons (%)	1.41	1.41	1.41	1.41
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	504	504	504	504
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
