Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	350000	350000	350000	350000
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
# mapped	348432	348432	348432	348432
Mapped (%)	99.55	99.55	99.55	99.55
# properly paired	346864	346864	346864	346864
Properly paired (%)	99.1	99.1	99.1	99.1
# singletons	1568	1568	1568	1568
Singletons (%)	0.45	0.45	0.45	0.45
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	10092	10093	10090	10089
Coverage >= 1x (%)	100.0	100.0	100.0	100.0
Coverage >= 5x (%)	100.0	100.0	100.0	100.0
Coverage >= 10x (%)	100.0	100.0	100.0	100.0
# reference mapped	348432	348432	348432	348432
Reference mapped (%)	99.55	99.55	99.55	99.55
# reference properly paired	346864	346864	346864	346864
Reference properly paired (%)	99.1	99.1	99.1	99.1
# reference singletons	1568	1568	1568	1568
Reference singletons (%)	0.45	0.45	0.45	0.45
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	10083	10083	10083	10083
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
