Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	17600	17600	17600	17600
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17541	17433	17379	15723
Mapped (%)	99.66	99.05	98.74	89.34
# properly paired	17482	17266	17158	14152
Properly paired (%)	99.33	98.1	97.49	80.41
# singletons	59	167	221	1571
Singletons (%)	0.34	0.95	1.26	8.93
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	507	503	515	448
Coverage >= 1x (%)	100.0	99.9	100.0	98.58
Coverage >= 5x (%)	100.0	99.9	100.0	98.47
Coverage >= 10x (%)	100.0	99.9	100.0	98.46
# reference mapped	17523	17523	17523	17523
Reference mapped (%)	99.56	99.56	99.56	99.56
# reference properly paired	17446	17446	17446	17446
Reference properly paired (%)	99.12	99.12	99.12	99.12
# reference singletons	77	77	77	77
Reference singletons (%)	0.44	0.44	0.44	0.44
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	505	505	505	505
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
