Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	350000	350000	350000	350000
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
# mapped	348390	348373	348379	348390
Mapped (%)	99.54	99.54	99.54	99.54
# properly paired	346780	346746	346758	346780
Properly paired (%)	99.08	99.07	99.07	99.08
# singletons	1610	1627	1621	1610
Singletons (%)	0.46	0.46	0.46	0.46
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	10091	10091	10090	10090
Coverage >= 1x (%)	100.0	100.0	100.0	100.0
Coverage >= 5x (%)	100.0	100.0	100.0	100.0
Coverage >= 10x (%)	100.0	100.0	100.0	100.0
# reference mapped	348390	348390	348390	348390
Reference mapped (%)	99.54	99.54	99.54	99.54
# reference properly paired	346780	346780	346780	346780
Reference properly paired (%)	99.08	99.08	99.08	99.08
# reference singletons	1610	1610	1610	1610
Reference singletons (%)	0.46	0.46	0.46	0.46
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	10087	10087	10087	10087
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
