Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	17600	17600	17600	17600
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17530	17499	13711	15934
Mapped (%)	99.6	99.43	77.9	90.53
# properly paired	17460	17398	10424	14474
Properly paired (%)	99.2	98.85	59.23	82.24
# singletons	70	101	3287	1460
Singletons (%)	0.4	0.57	18.68	8.3
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	506	505	401	455
Coverage >= 1x (%)	100.0	99.92	86.55	100.0
Coverage >= 5x (%)	100.0	99.92	86.55	100.0
Coverage >= 10x (%)	100.0	99.92	86.55	100.0
# reference mapped	17527	17527	17527	17527
Reference mapped (%)	99.59	99.59	99.59	99.59
# reference properly paired	17454	17454	17454	17454
Reference properly paired (%)	99.17	99.17	99.17	99.17
# reference singletons	73	73	73	73
Reference singletons (%)	0.41	0.41	0.41	0.41
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	505	505	505	505
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
