Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	17600	17600	17600	17600
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17300	17288	17390	16002
Mapped (%)	98.3	98.23	98.81	90.92
# properly paired	17046	16976	17180	14626
Properly paired (%)	96.85	96.45	97.61	83.1
# singletons	254	312	210	1376
Singletons (%)	1.44	1.77	1.19	7.82
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	500	500	504	457
Coverage >= 1x (%)	100.0	100.0	100.0	99.27
Coverage >= 5x (%)	100.0	100.0	100.0	99.23
Coverage >= 10x (%)	100.0	100.0	100.0	99.23
# reference mapped	17390	17390	17390	17390
Reference mapped (%)	98.81	98.81	98.81	98.81
# reference properly paired	17180	17180	17180	17180
Reference properly paired (%)	97.61	97.61	97.61	97.61
# reference singletons	210	210	210	210
Reference singletons (%)	1.19	1.19	1.19	1.19
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	503	503	503	503
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
