Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	350000	350000	350000	350000
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
# mapped	348573	347936	348573	341273
Mapped (%)	99.59	99.41	99.59	97.51
# properly paired	347146	345872	347146	332546
Properly paired (%)	99.18	98.82	99.18	95.01
# singletons	1427	2064	1427	8727
Singletons (%)	0.41	0.59	0.41	2.49
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	10089	10075	10089	9812
Coverage >= 1x (%)	100.0	99.97	100.0	100.0
Coverage >= 5x (%)	100.0	99.92	100.0	99.86
Coverage >= 10x (%)	100.0	99.92	100.0	99.86
# reference mapped	348573	348573	348573	348573
Reference mapped (%)	99.59	99.59	99.59	99.59
# reference properly paired	347146	347146	347146	347146
Reference properly paired (%)	99.18	99.18	99.18	99.18
# reference singletons	1427	1427	1427	1427
Reference singletons (%)	0.41	0.41	0.41	0.41
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	10087	10087	10087	10087
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
