Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	113875	217395	274078	334696
# left	190000	190000	190000	190000
# right	190000	190000	190000	190000
# mapped	357330	201213	128085	53499
Mapped (%)	313.79	92.56	46.73	15.98
# properly paired	341768	147026	77694	18268
Properly paired (%)	300.13	67.63	28.35	5.46
# singletons	15562	54187	50391	35231
Singletons (%)	13.67	24.93	18.39	10.53
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	10262	5673	6664	1462
Coverage >= 1x (%)	100.0	65.83	77.2	55.0
Coverage >= 5x (%)	100.0	63.19	77.2	54.71
Coverage >= 10x (%)	100.0	63.15	77.2	54.71
# reference mapped	357328	357328	357328	357328
Reference mapped (%)	313.01	313.01	313.01	313.01
# reference properly paired	341764	341764	341764	341764
Reference properly paired (%)	299.38	299.38	299.38	299.38
# reference singletons	15564	15564	15564	15564
Reference singletons (%)	13.63	13.63	13.63	13.63
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	10256	10256	10256	10256
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
