Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	17600	17600	17600	17600
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17530	17531	16191	15983
Mapped (%)	99.6	99.61	91.99	90.81
# properly paired	17460	17462	14844	14586
Properly paired (%)	99.2	99.22	84.34	82.88
# singletons	70	69	1347	1397
Singletons (%)	0.4	0.39	7.65	7.94
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	506	506	471	456
Coverage >= 1x (%)	100.0	100.0	95.79	99.29
Coverage >= 5x (%)	99.98	99.98	95.79	99.21
Coverage >= 10x (%)	99.94	99.94	95.79	99.18
# reference mapped	17530	17530	17530	17530
Reference mapped (%)	99.6	99.6	99.6	99.6
# reference properly paired	17460	17460	17460	17460
Reference properly paired (%)	99.2	99.2	99.2	99.2
# reference singletons	70	70	70	70
Reference singletons (%)	0.4	0.4	0.4	0.4
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	505	505	505	505
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	99.98	99.98	99.98	99.98
Reference coverage >= 10x (%)	99.94	99.94	99.94	99.94
