Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	16679	16679	16365	16683
# left	9499	9499	9499	9499
# right	9499	9499	9499	9499
# mapped	17892	17894	16157	17888
Mapped (%)	107.27	107.28	98.73	107.22
# properly paired	17086	17092	13618	17082
Properly paired (%)	102.44	102.48	83.21	102.39
# singletons	806	802	2539	806
Singletons (%)	4.83	4.81	15.51	4.83
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	513	513	458	512
Coverage >= 1x (%)	99.95	100.0	94.57	100.0
Coverage >= 5x (%)	99.95	100.0	94.57	100.0
Coverage >= 10x (%)	99.95	100.0	94.57	100.0
# reference mapped	17894	17894	17894	17894
Reference mapped (%)	107.27	107.27	107.27	107.27
# reference properly paired	17092	17092	17092	17092
Reference properly paired (%)	102.46	102.46	102.46	102.46
# reference singletons	802	802	802	802
Reference singletons (%)	4.81	4.81	4.81	4.81
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	512	512	512	512
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
