Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	15585	15581	15267	15584
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17514	17514	14950	17514
Mapped (%)	112.38	112.41	97.92	112.38
# properly paired	17428	17428	12522	17428
Properly paired (%)	111.83	111.85	82.02	111.83
# singletons	86	86	2428	86
Singletons (%)	0.55	0.55	15.9	0.55
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	506	507	432	507
Coverage >= 1x (%)	100.0	100.0	90.32	100.0
Coverage >= 5x (%)	100.0	100.0	90.32	100.0
Coverage >= 10x (%)	100.0	100.0	90.32	100.0
# reference mapped	17513	17513	17513	17513
Reference mapped (%)	112.36	112.36	112.36	112.36
# reference properly paired	17426	17426	17426	17426
Reference properly paired (%)	111.8	111.8	111.8	111.8
# reference singletons	87	87	87	87
Reference singletons (%)	0.56	0.56	0.56	0.56
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	507	507	507	507
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
