Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	350000	350000	350000	350000
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
# mapped	345847	344538	345847	330878
Mapped (%)	98.81	98.44	98.81	94.54
# properly paired	341694	339076	341694	315596
Properly paired (%)	97.63	96.88	97.63	90.17
# singletons	4153	5462	4153	15282
Singletons (%)	1.19	1.56	1.19	4.37
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	10034	9985	10034	9501
Coverage >= 1x (%)	100.0	100.0	100.0	100.0
Coverage >= 5x (%)	100.0	100.0	100.0	100.0
Coverage >= 10x (%)	100.0	100.0	100.0	99.37
# reference mapped	345847	345847	345847	345847
Reference mapped (%)	98.81	98.81	98.81	98.81
# reference properly paired	341694	341694	341694	341694
Reference properly paired (%)	97.63	97.63	97.63	97.63
# reference singletons	4153	4153	4153	4153
Reference singletons (%)	1.19	1.19	1.19	1.19
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	10032	10032	10032	10032
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
