Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# misassemblies	0	0	0	0
  # contig misassemblies	0	0	0	0
    # c. relocations	0	0	0	0
    # c. translocations	0	0	0	0
    # c. inversions	0	0	0	0
  # scaffold misassemblies	0	0	0	0
    # s. relocations	0	0	0	0
    # s. translocations	0	0	0	0
    # s. inversions	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	0	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# mismatches	0	0	13	83
# indels	7	8	7	37
    # indels (<= 5 bp)	6	6	6	30
    # indels (> 5 bp)	1	2	1	7
Indels length	24	45	24	158
