Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	350000	350000	350000	350000
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
# mapped	348704	348704	348704	336205
Mapped (%)	99.63	99.63	99.63	96.06
# properly paired	347408	347408	347408	323146
Properly paired (%)	99.26	99.26	99.26	92.33
# singletons	1296	1296	1296	13059
Singletons (%)	0.37	0.37	0.37	3.73
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	10079	10079	10090	9646
Coverage >= 1x (%)	100.0	100.0	100.0	99.32
Coverage >= 5x (%)	100.0	100.0	100.0	99.29
Coverage >= 10x (%)	100.0	100.0	100.0	99.29
# reference mapped	348698	348698	348698	348698
Reference mapped (%)	99.63	99.63	99.63	99.63
# reference properly paired	347396	347396	347396	347396
Reference properly paired (%)	99.26	99.26	99.26	99.26
# reference singletons	1302	1302	1302	1302
Reference singletons (%)	0.37	0.37	0.37	0.37
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	10076	10076	10076	10076
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
