Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	17600	17600	17600	17600
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17535	17515	5063	16270
Mapped (%)	99.63	99.52	28.77	92.44
# properly paired	17470	17430	1302	15166
Properly paired (%)	99.26	99.03	7.4	86.17
# singletons	65	85	3761	1104
Singletons (%)	0.37	0.48	21.37	6.27
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	506	505	186	465
Coverage >= 1x (%)	100.0	99.91	45.82	99.27
Coverage >= 5x (%)	99.94	99.85	45.82	99.21
Coverage >= 10x (%)	99.91	99.81	45.82	99.18
# reference mapped	17534	17534	17534	17534
Reference mapped (%)	99.62	99.62	99.62	99.62
# reference properly paired	17468	17468	17468	17468
Reference properly paired (%)	99.25	99.25	99.25	99.25
# reference singletons	66	66	66	66
Reference singletons (%)	0.38	0.38	0.38	0.38
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	505	505	505	505
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	99.94	99.94	99.94	99.94
Reference coverage >= 10x (%)	99.91	99.91	99.91	99.91
