Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	350000	350000	350000	350000
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
# mapped	345721	344698	345720	334454
Mapped (%)	98.78	98.49	98.78	95.56
# properly paired	341442	339396	341440	319824
Properly paired (%)	97.55	96.97	97.55	91.38
# singletons	4279	5302	4280	14630
Singletons (%)	1.22	1.51	1.22	4.18
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	10028	9986	10023	9579
Coverage >= 1x (%)	100.0	100.0	100.0	99.79
Coverage >= 5x (%)	100.0	100.0	100.0	99.76
Coverage >= 10x (%)	100.0	100.0	100.0	99.71
# reference mapped	345652	345652	345652	345652
Reference mapped (%)	98.76	98.76	98.76	98.76
# reference properly paired	341304	341304	341304	341304
Reference properly paired (%)	97.52	97.52	97.52	97.52
# reference singletons	4348	4348	4348	4348
Reference singletons (%)	1.24	1.24	1.24	1.24
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	10012	10012	10012	10012
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
