Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	350000	350000	350000	350000
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
# mapped	348603	348595	348737	335397
Mapped (%)	99.6	99.6	99.64	95.83
# properly paired	347206	347190	347474	321902
Properly paired (%)	99.2	99.2	99.28	91.97
# singletons	1397	1405	1263	13495
Singletons (%)	0.4	0.4	0.36	3.86
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	10076	10076	10070	9625
Coverage >= 1x (%)	100.0	100.0	100.0	99.35
Coverage >= 5x (%)	100.0	100.0	100.0	99.27
Coverage >= 10x (%)	100.0	100.0	100.0	99.27
# reference mapped	348603	348603	348603	348603
Reference mapped (%)	99.6	99.6	99.6	99.6
# reference properly paired	347206	347206	347206	347206
Reference properly paired (%)	99.2	99.2	99.2	99.2
# reference singletons	1397	1397	1397	1397
Reference singletons (%)	0.4	0.4	0.4	0.4
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	10066	10066	10066	10066
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
