Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	105859	105859	105849	105907
# left	190000	190000	190000	190000
# right	190000	190000	190000	190000
# mapped	358643	358643	358643	358643
Mapped (%)	338.79	338.79	338.83	338.64
# properly paired	343676	343676	343676	343676
Properly paired (%)	324.65	324.65	324.69	324.51
# singletons	14967	14967	14967	14967
Singletons (%)	14.14	14.14	14.14	14.13
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	10248	10248	10248	10247
Coverage >= 1x (%)	100.0	100.0	100.0	100.0
Coverage >= 5x (%)	100.0	100.0	100.0	100.0
Coverage >= 10x (%)	100.0	100.0	100.0	100.0
# reference mapped	358562	358562	358562	358562
Reference mapped (%)	337.62	337.62	337.62	337.62
# reference properly paired	343514	343514	343514	343514
Reference properly paired (%)	323.45	323.45	323.45	323.45
# reference singletons	15048	15048	15048	15048
Reference singletons (%)	14.17	14.17	14.17	14.17
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	10234	10234	10234	10234
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
