Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	350000	350000	350000	350000
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
# mapped	348632	348077	339027	339172
Mapped (%)	99.61	99.45	96.86	96.91
# properly paired	347264	346154	328180	329786
Properly paired (%)	99.22	98.9	93.77	94.22
# singletons	1368	1923	10847	9386
Singletons (%)	0.39	0.55	3.1	2.68
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	10075	10061	9805	9718
Coverage >= 1x (%)	100.0	99.93	100.0	100.0
Coverage >= 5x (%)	100.0	99.92	100.0	99.99
Coverage >= 10x (%)	100.0	99.92	100.0	99.87
# reference mapped	348629	348629	348629	348629
Reference mapped (%)	99.61	99.61	99.61	99.61
# reference properly paired	347258	347258	347258	347258
Reference properly paired (%)	99.22	99.22	99.22	99.22
# reference singletons	1371	1371	1371	1371
Reference singletons (%)	0.39	0.39	0.39	0.39
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	10059	10059	10059	10059
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
