Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	17600	17600	17600	17600
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17541	17538	6431	16120
Mapped (%)	99.66	99.65	36.54	91.59
# properly paired	17482	17476	4506	14894
Properly paired (%)	99.33	99.3	25.6	84.62
# singletons	59	62	1925	1226
Singletons (%)	0.34	0.35	10.94	6.97
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	506	506	366	459
Coverage >= 1x (%)	100.0	100.0	82.34	99.87
Coverage >= 5x (%)	100.0	100.0	82.34	98.49
Coverage >= 10x (%)	100.0	100.0	82.34	98.49
# reference mapped	17540	17540	17540	17540
Reference mapped (%)	99.66	99.66	99.66	99.66
# reference properly paired	17480	17480	17480	17480
Reference properly paired (%)	99.32	99.32	99.32	99.32
# reference singletons	60	60	60	60
Reference singletons (%)	0.34	0.34	0.34	0.34
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	506	506	506	506
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
