Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	0	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8720	8639	1123	8625
Total length (>= 1000 bp)	8720	8639	1123	8625
Total length (>= 5000 bp)	8720	8639	0	8625
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8720	8639	1123	8625
Total length	8720	8639	1123	8625
Reference length	8762	8762	8762	8762
GC (%)	40.75	41.36	43.46	41.37
Reference GC (%)	40.75	40.75	40.75	40.75
N50	8720	8639	1123	8625
NG50	8720	8639	-	8625
N75	8720	8639	1123	8625
NG75	8720	8639	-	8625
L50	1	1	1	1
LG50	1	1	-	1
L75	1	1	1	1
LG75	1	1	-	1
# total reads	380000	380000	380000	380000
# left	190000	190000	190000	190000
# right	190000	190000	190000	190000
Mapped (%)	94.48	54.19	11.32	21.33
Reference mapped (%)	94.46	94.46	94.46	94.46
Properly paired (%)	90.54	39.75	6.39	8.72
Reference properly paired (%)	90.54	90.54	90.54	90.54
Avg. coverage depth	10262	5783	9372	2232
Reference avg. coverage depth	10245	10245	10245	10245
Coverage >= 1x (%)	100.0	65.98	100.0	59.86
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	7	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	0	0
# unaligned mis. contigs	0	0	0	1
# unaligned contigs	0 + 0 part	0 + 1 part	0 + 0 part	0 + 1 part
Unaligned length	0	2810	0	7414
Genome fraction (%)	100.000	66.846	12.878	13.888
Duplication ratio	1.000	1.000	1.000	1.000
# N's per 100 kbp	0.00	0.00	0.00	0.00
# mismatches per 100 kbp	0.00	68.62	267.14	1651.53
# indels per 100 kbp	114.68	85.78	89.05	247.73
Largest alignment	8720	5829	1123	733
Total aligned length	8720	5829	1123	1211
NA50	8720	5829	1123	-
NGA50	8720	5829	-	-
NA75	8720	-	1123	-
NGA75	8720	-	-	-
LA50	1	1	1	-
LGA50	1	1	-	-
LA75	1	-	1	-
LGA75	1	-	-	-
