Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8595	8574	8595	8610
Total length (>= 1000 bp)	8595	8574	8595	8610
Total length (>= 5000 bp)	8595	8574	8595	8610
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8595	8574	8595	8610
Total length	8595	8574	8595	8610
Reference length	8616	8616	8616	8616
GC (%)	40.44	40.46	40.44	40.86
Reference GC (%)	40.44	40.44	40.44	40.44
N50	8595	8574	8595	8610
NG50	8595	8574	8595	8610
N90	8595	8574	8595	8610
NG90	8595	8574	8595	8610
auN	8595.0	8574.0	8595.0	8610.0
auNG	8574.1	8532.2	8574.1	8604.0
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	1	1
# total reads	15322	15309	15322	15201
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
Mapped (%)	113.53	113.03	113.53	104.97
Reference mapped (%)	113.51	113.51	113.51	113.51
Properly paired (%)	112.19	111.08	112.19	96.06
Reference properly paired (%)	112.18	112.18	112.18	112.18
Avg. coverage depth	504	501	504	455
Reference avg. coverage depth	504	504	504	504
Coverage >= 1x (%)	100.0	99.93	100.0	99.36
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	0	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 0 part	0 + 0 part
Unaligned length	0	0	0	0
Genome fraction (%)	100.000	98.883	100.000	98.057
Duplication ratio	1.000	0.998	1.000	1.002
# N's per 100 kbp	0.00	0.00	0.00	0.00
# mismatches per 100 kbp	0.00	0.00	0.00	1646.33
# indels per 100 kbp	58.17	58.98	58.17	663.27
Largest alignment	8595	8478	8595	8443
Total aligned length	8595	8478	8595	8443
NA50	8595	8478	8595	8443
NGA50	8595	8478	8595	8443
NA90	8595	8478	8595	8443
NGA90	8595	8478	8595	8443
auNA	8595.0	8383.1	8595.0	8279.2
auNGA	8574.1	8342.2	8574.1	8273.5
LA50	1	1	1	1
LGA50	1	1	1	1
LA90	1	1	1	1
LGA90	1	1	1	1
