Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	17600	15576	15549	15445
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	0	17529	17388	16473
Mapped (%)	0.0	112.54	111.83	106.66
# properly paired	0	17458	17176	15500
Properly paired (%)	0.0	112.08	110.46	100.36
# singletons	0	71	212	973
Singletons (%)	0.0	0.46	1.36	6.3
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	0	507	503	470
Coverage >= 1x (%)	0.0	100.0	100.0	99.22
Coverage >= 5x (%)	0.0	99.93	100.0	99.1
Coverage >= 10x (%)	0.0	99.88	100.0	99.05
# reference mapped	17529	17529	17529	17529
Reference mapped (%)	112.48	112.48	112.48	112.48
# reference properly paired	17458	17458	17458	17458
Reference properly paired (%)	112.03	112.03	112.03	112.03
# reference singletons	71	71	71	71
Reference singletons (%)	0.46	0.46	0.46	0.46
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	506	506	506	506
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	99.93	99.93	99.93	99.93
Reference coverage >= 10x (%)	99.88	99.88	99.88	99.88
