Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	15322	15309	15322	15201
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17395	17303	17395	15956
Mapped (%)	113.53	113.03	113.53	104.97
# properly paired	17190	17006	17190	14602
Properly paired (%)	112.19	111.08	112.19	96.06
# singletons	205	297	205	1354
Singletons (%)	1.34	1.94	1.34	8.91
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	504	501	504	455
Coverage >= 1x (%)	100.0	99.93	100.0	99.36
Coverage >= 5x (%)	100.0	99.86	100.0	99.14
Coverage >= 10x (%)	100.0	99.86	100.0	99.14
# reference mapped	17395	17395	17395	17395
Reference mapped (%)	113.51	113.51	113.51	113.51
# reference properly paired	17190	17190	17190	17190
Reference properly paired (%)	112.18	112.18	112.18	112.18
# reference singletons	205	205	205	205
Reference singletons (%)	1.34	1.34	1.34	1.34
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	504	504	504	504
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
