Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	82032	82032	82032	82142
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
# mapped	348373	348373	348373	348373
Mapped (%)	424.68	424.68	424.68	424.11
# properly paired	346746	346746	346746	346746
Properly paired (%)	422.7	422.7	422.7	422.13
# singletons	1627	1627	1627	1627
Singletons (%)	1.98	1.98	1.98	1.98
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	10098	10098	10098	10093
Coverage >= 1x (%)	100.0	100.0	100.0	100.0
Coverage >= 5x (%)	100.0	100.0	100.0	100.0
Coverage >= 10x (%)	100.0	100.0	100.0	100.0
# reference mapped	348373	348373	348373	348373
Reference mapped (%)	423.63	423.63	423.63	423.63
# reference properly paired	346746	346746	346746	346746
Reference properly paired (%)	421.65	421.65	421.65	421.65
# reference singletons	1627	1627	1627	1627
Reference singletons (%)	1.98	1.98	1.98	1.98
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	10088	10088	10088	10088
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
