Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	88760	89718	88797	109721
# left	174997	174997	174997	174997
# right	174997	174997	174997	174997
# mapped	345556	343851	345503	309711
Mapped (%)	389.32	383.26	389.09	282.27
# properly paired	341118	337708	341012	276540
Properly paired (%)	384.32	376.41	384.04	252.04
# singletons	4438	6143	4491	33171
Singletons (%)	5.0	6.85	5.06	30.23
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	10031	9971	10007	8868
Coverage >= 1x (%)	100.0	100.0	100.0	98.59
Coverage >= 5x (%)	100.0	100.0	100.0	98.33
Coverage >= 10x (%)	100.0	100.0	100.0	98.31
# reference mapped	345556	345556	345556	345556
Reference mapped (%)	388.33	388.33	388.33	388.33
# reference properly paired	341118	341118	341118	341118
Reference properly paired (%)	383.34	383.34	383.34	383.34
# reference singletons	4438	4438	4438	4438
Reference singletons (%)	4.99	4.99	4.99	4.99
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	10016	10016	10016	10016
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
