Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	17600	17600	17600	17600
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17522	17488	14573	16534
Mapped (%)	99.56	99.36	82.8	93.94
# properly paired	17444	17376	12814	15618
Properly paired (%)	99.11	98.73	72.81	88.74
# singletons	78	112	1759	916
Singletons (%)	0.44	0.64	9.99	5.2
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	506	505	415	472
Coverage >= 1x (%)	99.99	99.95	88.67	99.31
Coverage >= 5x (%)	99.94	99.78	88.67	99.24
Coverage >= 10x (%)	99.87	99.71	88.67	99.16
# reference mapped	17525	17525	17525	17525
Reference mapped (%)	99.57	99.57	99.57	99.57
# reference properly paired	17450	17450	17450	17450
Reference properly paired (%)	99.15	99.15	99.15	99.15
# reference singletons	75	75	75	75
Reference singletons (%)	0.43	0.43	0.43	0.43
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	505	505	505	505
Reference coverage >= 1x (%)	99.99	99.99	99.99	99.99
Reference coverage >= 5x (%)	99.94	99.94	99.94	99.94
Reference coverage >= 10x (%)	99.87	99.87	99.87	99.87
