Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# misassemblies	0	0	0	0
  # contig misassemblies	0	0	0	0
    # c. relocations	0	0	0	0
    # c. translocations	0	0	0	0
    # c. inversions	0	0	0	0
  # scaffold misassemblies	0	0	0	0
    # s. relocations	0	0	0	0
    # s. translocations	0	0	0	0
    # s. inversions	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	6	0
# unaligned mis. contigs	0	0	0	0
# mismatches	12	19	38	214
# indels	8	6	5	36
    # indels (<= 5 bp)	7	5	4	27
    # indels (> 5 bp)	1	1	1	9
Indels length	25	21	18	185
