Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	15609	15609	15609	15609
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17527	17527	17527	17527
Mapped (%)	112.29	112.29	112.29	112.29
# properly paired	17454	17454	17454	17454
Properly paired (%)	111.82	111.82	111.82	111.82
# singletons	73	73	73	73
Singletons (%)	0.47	0.47	0.47	0.47
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	508	508	508	508
Coverage >= 1x (%)	100.0	100.0	100.0	100.0
Coverage >= 5x (%)	100.0	100.0	100.0	100.0
Coverage >= 10x (%)	100.0	100.0	100.0	100.0
# reference mapped	17527	17527	17527	17527
Reference mapped (%)	112.27	112.27	112.27	112.27
# reference properly paired	17454	17454	17454	17454
Reference properly paired (%)	111.81	111.81	111.81	111.81
# reference singletons	73	73	73	73
Reference singletons (%)	0.47	0.47	0.47	0.47
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	507	507	507	507
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
