Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	350000	350000	350000	350000
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
# mapped	345519	343930	345540	328179
Mapped (%)	98.72	98.27	98.73	93.77
# properly paired	341038	337860	341080	310496
Properly paired (%)	97.44	96.53	97.45	88.71
# singletons	4481	6070	4460	17683
Singletons (%)	1.28	1.73	1.27	5.05
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	10013	9960	10013	9397
Coverage >= 1x (%)	100.0	100.0	100.0	99.59
Coverage >= 5x (%)	100.0	100.0	100.0	99.3
Coverage >= 10x (%)	100.0	100.0	100.0	99.3
# reference mapped	345519	345519	345519	345519
Reference mapped (%)	98.72	98.72	98.72	98.72
# reference properly paired	341038	341038	341038	341038
Reference properly paired (%)	97.44	97.44	97.44	97.44
# reference singletons	4481	4481	4481	4481
Reference singletons (%)	1.28	1.28	1.28	1.28
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	10008	10008	10008	10008
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
