Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8627	8627	8621	8656
Total length (>= 1000 bp)	8627	8627	8621	8656
Total length (>= 5000 bp)	8627	8627	8621	8656
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8627	8627	8621	8656
Total length	8627	8627	8621	8656
Reference length	8669	8669	8669	8669
GC (%)	40.38	40.40	40.14	40.69
Reference GC (%)	40.39	40.39	40.39	40.39
N50	8627	8627	8621	8656
NG50	8627	8627	8621	8656
N90	8627	8627	8621	8656
NG90	8627	8627	8621	8656
auN	8627.0	8627.0	8621.0	8656.0
auNG	8585.2	8585.2	8573.3	8643.0
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	1	1
# total reads	97991	98152	107026	107309
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
Mapped (%)	355.51	354.59	305.81	307.15
Reference mapped (%)	354.02	354.02	354.02	354.02
Properly paired (%)	353.85	352.59	284.6	291.48
Reference properly paired (%)	352.36	352.36	352.36	352.36
Avg. coverage depth	10073	10064	9383	9415
Reference avg. coverage depth	10061	10061	10061	10061
Coverage >= 1x (%)	100.0	100.0	97.18	99.34
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	0	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	1	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	0	0
# unaligned contigs	0 + 0 part	0 + 0 part	0 + 1 part	0 + 0 part
Unaligned length	0	0	2881	0
Genome fraction (%)	100.000	99.386	63.726	98.099
Duplication ratio	1.000	1.000	1.000	1.004
# N's per 100 kbp	0.00	0.00	3839.46	0.00
# mismatches per 100 kbp	0.00	23.33	1746.41	1519.08
# indels per 100 kbp	139.10	139.96	127.34	635.89
Largest alignment	8627	8574	5497	8492
Total aligned length	8627	8574	5497	8492
NA50	8627	8574	5497	8492
NGA50	8627	8574	5497	8492
NA90	8627	8574	-	8492
NGA90	8627	8574	-	8492
auNA	8627.0	8521.3	3505.0	8331.1
auNGA	8585.2	8480.0	3485.6	8318.6
LA50	1	1	1	1
LGA50	1	1	1	1
LA90	1	1	-	1
LGA90	1	1	-	1
