Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	17600	17600	17600	17600
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17530	17496	17530	16922
Mapped (%)	99.6	99.41	99.6	96.15
# properly paired	17460	17392	17460	16308
Properly paired (%)	99.2	98.82	99.2	92.66
# singletons	70	104	70	614
Singletons (%)	0.4	0.59	0.4	3.49
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	507	506	507	484
Coverage >= 1x (%)	100.0	99.92	100.0	100.0
Coverage >= 5x (%)	100.0	99.92	100.0	99.87
Coverage >= 10x (%)	100.0	99.92	100.0	99.87
# reference mapped	17530	17530	17530	17530
Reference mapped (%)	99.6	99.6	99.6	99.6
# reference properly paired	17460	17460	17460	17460
Reference properly paired (%)	99.2	99.2	99.2	99.2
# reference singletons	70	70	70	70
Reference singletons (%)	0.4	0.4	0.4	0.4
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	506	506	506	506
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
