Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	122778	214450	249666	326842
# left	190000	190000	190000	190000
# right	190000	190000	190000	190000
# mapped	357934	206985	160720	63031
Mapped (%)	291.53	96.52	64.37	19.28
# properly paired	342304	151194	106144	27856
Properly paired (%)	278.8	70.5	42.51	8.52
# singletons	15630	55791	54576	35175
Singletons (%)	12.73	26.02	21.86	10.76
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	10260	5815	7416	1726
Coverage >= 1x (%)	100.0	66.66	80.11	57.11
Coverage >= 5x (%)	100.0	66.16	80.11	56.45
Coverage >= 10x (%)	100.0	66.16	80.11	56.4
# reference mapped	358013	358013	358013	358013
Reference mapped (%)	290.71	290.71	290.71	290.71
# reference properly paired	342314	342314	342314	342314
Reference properly paired (%)	277.96	277.96	277.96	277.96
# reference singletons	15699	15699	15699	15699
Reference singletons (%)	12.75	12.75	12.75	12.75
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	10246	10246	10246	10246
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
