Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# misassemblies	-	0	0	0
  # contig misassemblies	-	0	0	0
    # c. relocations	-	0	0	0
    # c. translocations	-	0	0	0
    # c. inversions	-	0	0	0
  # scaffold misassemblies	-	0	0	0
    # s. relocations	-	0	0	0
    # s. translocations	-	0	0	0
    # s. inversions	-	0	0	0
# misassembled contigs	-	0	0	0
Misassembled contigs length	-	0	0	0
# local misassemblies	-	0	0	0
# scaffold gap ext. mis.	-	0	0	0
# scaffold gap loc. mis.	-	0	1	0
# unaligned mis. contigs	-	0	0	0
# mismatches	-	4	36	16
# indels	-	10	9	10
    # indels (<= 5 bp)	-	5	5	6
    # indels (> 5 bp)	-	5	4	4
Indels length	-	45	39	42
