Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	86234	86234	86266	86304
# left	175000	175000	175000	175000
# right	175000	175000	175000	175000
# mapped	348469	348469	348469	348469
Mapped (%)	404.1	404.1	403.95	403.77
# properly paired	346938	346938	346938	346938
Properly paired (%)	402.32	402.32	402.17	402.0
# singletons	1531	1531	1531	1531
Singletons (%)	1.78	1.78	1.77	1.77
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	10106	10106	10105	10105
Coverage >= 1x (%)	100.0	100.0	100.0	100.0
Coverage >= 5x (%)	100.0	100.0	100.0	100.0
Coverage >= 10x (%)	100.0	100.0	100.0	100.0
# reference mapped	348469	348469	348469	348469
Reference mapped (%)	403.71	403.71	403.71	403.71
# reference properly paired	346938	346938	346938	346938
Reference properly paired (%)	401.94	401.94	401.94	401.94
# reference singletons	1531	1531	1531	1531
Reference singletons (%)	1.77	1.77	1.77	1.77
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	10104	10104	10104	10104
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
