Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# misassemblies	-	0	0	0
  # contig misassemblies	-	0	0	0
    # c. relocations	-	0	0	0
    # c. translocations	-	0	0	0
    # c. inversions	-	0	0	0
  # scaffold misassemblies	-	0	0	0
    # s. relocations	-	0	0	0
    # s. translocations	-	0	0	0
    # s. inversions	-	0	0	0
# misassembled contigs	-	0	0	0
Misassembled contigs length	-	0	0	0
# local misassemblies	-	0	0	0
# scaffold gap ext. mis.	-	0	0	0
# scaffold gap loc. mis.	-	0	2	0
# structural variations	-	0	0	0
# unaligned mis. contigs	-	0	0	0
# mismatches	-	1	8	11
# indels	-	8	2	8
    # indels (<= 5 bp)	-	5	1	5
    # indels (> 5 bp)	-	3	1	3
Indels length	-	33	9	33
