Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# contigs (>= 0 bp)	1	1	1	1
# contigs (>= 1000 bp)	1	1	1	1
# contigs (>= 5000 bp)	1	1	1	1
# contigs (>= 10000 bp)	0	0	0	0
# contigs (>= 25000 bp)	0	0	0	0
# contigs (>= 50000 bp)	0	0	0	0
Total length (>= 0 bp)	8686	8638	7163	8624
Total length (>= 1000 bp)	8686	8638	7163	8624
Total length (>= 5000 bp)	8686	8638	7163	8624
Total length (>= 10000 bp)	0	0	0	0
Total length (>= 25000 bp)	0	0	0	0
Total length (>= 50000 bp)	0	0	0	0
# contigs	1	1	1	1
Largest contig	8686	8638	7163	8624
Total length	8686	8638	7163	8624
Reference length	8695	8695	8695	8695
GC (%)	40.73	41.32	40.96	41.27
Reference GC (%)	40.73	40.73	40.73	40.73
N50	8686	8638	7163	8624
NG50	8686	8638	7163	8624
N90	8686	8638	7163	8624
NG90	8686	8638	-	8624
auN	8686.0	8638.0	7163.0	8624.0
auNG	8677.0	8581.4	5900.9	8553.6
L50	1	1	1	1
LG50	1	1	1	1
L90	1	1	1	1
LG90	1	1	-	1
# total reads	100672	209974	209814	300611
# left	190000	190000	190000	190000
# right	190000	190000	190000	190000
Mapped (%)	355.88	98.69	100.19	30.66
Reference mapped (%)	355.76	355.76	355.76	355.76
Properly paired (%)	340.25	72.37	78.71	14.58
Reference properly paired (%)	340.13	340.13	340.13	340.13
Avg. coverage depth	10284	5812	7193	2557
Reference avg. coverage depth	10282	10282	10282	10282
Coverage >= 1x (%)	100.0	66.02	75.32	59.91
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
# misassemblies	0	0	0	0
# misassembled contigs	0	0	0	0
Misassembled contigs length	0	0	0	0
# local misassemblies	0	7	0	0
# scaffold gap ext. mis.	0	0	0	0
# scaffold gap loc. mis.	0	0	4	0
# structural variations	0	0	0	0
# unaligned mis. contigs	0	0	0	1
# unaligned contigs	0 + 0 part	0 + 1 part	0 + 0 part	0 + 1 part
Unaligned length	0	2804	0	7164
Genome fraction (%)	100.000	67.166	63.850	16.809
Duplication ratio	1.000	1.000	0.999	1.000
# N's per 100 kbp	0.00	0.00	22658.10	0.00
# mismatches per 100 kbp	0.00	0.00	0.00	273.97
# indels per 100 kbp	34.54	34.28	72.20	342.47
Largest alignment	8686	5834	5540	962
Total aligned length	8686	5834	5540	1460
NA50	8686	5834	5540	-
NGA50	8686	5834	5540	-
NA90	8686	-	-	-
NGA90	8686	-	-	-
auNA	8686.0	3940.2	4284.7	121.8
auNGA	8677.0	3914.4	3529.8	120.8
LA50	1	1	1	-
LGA50	1	1	1	-
LA90	1	-	-	-
LGA90	1	-	-	-
