Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	15527	15508	15513	15298
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17229	17291	17349	15628
Mapped (%)	110.96	111.5	111.84	102.16
# properly paired	16964	16982	17098	13970
Properly paired (%)	109.25	109.5	110.22	91.32
# singletons	265	309	251	1658
Singletons (%)	1.71	1.99	1.62	10.84
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	499	501	501	447
Coverage >= 1x (%)	99.9	100.0	100.0	99.27
Coverage >= 5x (%)	99.9	100.0	100.0	98.42
Coverage >= 10x (%)	99.9	100.0	100.0	98.42
# reference mapped	17365	17365	17365	17365
Reference mapped (%)	111.9	111.9	111.9	111.9
# reference properly paired	17130	17130	17130	17130
Reference properly paired (%)	110.38	110.38	110.38	110.38
# reference singletons	235	235	235	235
Reference singletons (%)	1.51	1.51	1.51	1.51
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	503	503	503	503
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
