Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	15739	15735	15185	15599
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17513	17492	12288	16392
Mapped (%)	111.27	111.17	80.92	105.08
# properly paired	17426	17384	8324	15336
Properly paired (%)	110.72	110.48	54.82	98.31
# singletons	87	108	3964	1056
Singletons (%)	0.55	0.69	26.1	6.77
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	506	506	393	467
Coverage >= 1x (%)	100.0	100.0	86.09	99.18
Coverage >= 5x (%)	100.0	100.0	86.09	99.13
Coverage >= 10x (%)	100.0	100.0	86.09	99.06
# reference mapped	17513	17513	17513	17513
Reference mapped (%)	111.24	111.24	111.24	111.24
# reference properly paired	17426	17426	17426	17426
Reference properly paired (%)	110.69	110.69	110.69	110.69
# reference singletons	87	87	87	87
Reference singletons (%)	0.55	0.55	0.55	0.55
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	506	506	506	506
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
