Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	17600	17600	17600	17600
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17401	17329	17401	16171
Mapped (%)	98.87	98.46	98.87	91.88
# properly paired	17202	17058	17202	14966
Properly paired (%)	97.74	96.92	97.74	85.03
# singletons	199	271	199	1205
Singletons (%)	1.13	1.54	1.13	6.85
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	504	502	504	461
Coverage >= 1x (%)	100.0	100.0	100.0	99.23
Coverage >= 5x (%)	100.0	100.0	100.0	99.23
Coverage >= 10x (%)	100.0	100.0	100.0	99.23
# reference mapped	17401	17401	17401	17401
Reference mapped (%)	98.87	98.87	98.87	98.87
# reference properly paired	17202	17202	17202	17202
Reference properly paired (%)	97.74	97.74	97.74	97.74
# reference singletons	199	199	199	199
Reference singletons (%)	1.13	1.13	1.13	1.13
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	504	504	504	504
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
