Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	15357	15354	15357	15285
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17513	17487	17513	16767
Mapped (%)	114.04	113.89	114.04	109.7
# properly paired	17426	17374	17426	16060
Properly paired (%)	113.47	113.16	113.47	105.07
# singletons	87	113	87	707
Singletons (%)	0.57	0.74	0.57	4.63
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	507	506	507	480
Coverage >= 1x (%)	100.0	99.93	100.0	99.19
Coverage >= 5x (%)	99.98	99.91	100.0	99.17
Coverage >= 10x (%)	99.93	99.86	99.95	99.1
# reference mapped	17513	17513	17513	17513
Reference mapped (%)	114.04	114.04	114.04	114.04
# reference properly paired	17426	17426	17426	17426
Reference properly paired (%)	113.47	113.47	113.47	113.47
# reference singletons	87	87	87	87
Reference singletons (%)	0.57	0.57	0.57	0.57
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	507	507	507	507
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	99.98	99.98	99.98	99.98
Reference coverage >= 10x (%)	99.93	99.93	99.93	99.93
