Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	17600	17600	17600	17600
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17531	17495	16832	16761
Mapped (%)	99.61	99.4	95.64	95.23
# properly paired	17462	17390	16064	16046
Properly paired (%)	99.22	98.81	91.27	91.17
# singletons	69	105	768	715
Singletons (%)	0.39	0.6	4.36	4.06
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	507	506	485	477
Coverage >= 1x (%)	100.0	99.92	97.5	99.05
Coverage >= 5x (%)	100.0	99.92	97.5	99.05
Coverage >= 10x (%)	100.0	99.92	97.5	99.05
# reference mapped	17531	17531	17531	17531
Reference mapped (%)	99.61	99.61	99.61	99.61
# reference properly paired	17462	17462	17462	17462
Reference properly paired (%)	99.22	99.22	99.22	99.22
# reference singletons	69	69	69	69
Reference singletons (%)	0.39	0.39	0.39	0.39
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	506	506	506	506
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
