Assembly	shiver_genome	smaltalign_genome	viralngs_genome	vpipe_genome
# total reads	17600	17600	17600	17600
# left	8800	8800	8800	8800
# right	8800	8800	8800	8800
# mapped	17511	17511	17513	17511
Mapped (%)	99.49	99.49	99.51	99.49
# properly paired	17422	17422	17426	17422
Properly paired (%)	98.99	98.99	99.01	98.99
# singletons	89	89	87	89
Singletons (%)	0.51	0.51	0.49	0.51
# misjoint mates	0	0	0	0
Misjoint mates (%)	0.0	0.0	0.0	0.0
Avg. coverage depth	507	507	507	507
Coverage >= 1x (%)	100.0	100.0	100.0	100.0
Coverage >= 5x (%)	100.0	100.0	100.0	100.0
Coverage >= 10x (%)	100.0	100.0	100.0	100.0
# reference mapped	17511	17511	17511	17511
Reference mapped (%)	99.49	99.49	99.49	99.49
# reference properly paired	17422	17422	17422	17422
Reference properly paired (%)	98.99	98.99	98.99	98.99
# reference singletons	89	89	89	89
Reference singletons (%)	0.51	0.51	0.51	0.51
# reference misjoint mates	0	0	0	0
Reference misjoint mates (%)	0.0	0.0	0.0	0.0
Reference avg. coverage depth	506	506	506	506
Reference coverage >= 1x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 5x (%)	100.0	100.0	100.0	100.0
Reference coverage >= 10x (%)	100.0	100.0	100.0	100.0
